Date,Gasoline_Demand,Diesel_Demand,Crude_Price,Avg_Temperature,Holiday_Flag,Industrial_Activity_Index
2020-12-22,454045,263852,86.0889703818189,29.73268926443252,0,95.02384009208934
2020-12-23,497888,332079,98.02124210344815,47.67682019477868,0,96.41135172032998
2020-12-24,570862,276242,84.02604266193424,62.95309061096092,0,92.69956972143284
2020-12-25,507455,378589,89.7437566470624,70.09417095632342,0,95.92353531117998
2020-12-26,536672,229257,80.25064237980811,70.30944661679304,0,101.44567629084003
2020-12-27,493179,373279,85.36416125505325,56.23128901552707,0,98.83707416182128
2020-12-28,571836,344353,62.83728864535094,82.34878199950857,1,96.93437522471822
2020-12-29,445714,261246,70.17566323367387,75.39262778448875,0,104.92904257714228
2020-12-30,587907,201435,74.47412372820554,70.56384917589003,0,107.87019942786635
2020-12-31,502946,291357,78.89973420026054,14.44844173443685,1,105.13578445804794
2021-01-01,509616,357732,61.825949820095346,10.550236977571945,0,96.64001404235358
2021-01-02,505983,336156,65.6009639021327,26.995782175637835,0,104.88884335675107
2021-01-03,587563,344579,71.07257231165224,63.08188751307618,0,93.03960364948102
2021-01-04,524123,283807,98.86130763604203,42.89579911060366,0,92.60635976182581
2021-01-05,549661,376611,73.25388028412203,42.19250074394494,0,96.91254074072317
2021-01-06,443484,315953,79.2816423244833,80.7669510583691,0,106.15404738088114
2021-01-07,482989,338563,67.84390850953572,81.6450278505471,0,94.92696494484603
2021-01-08,436212,381264,84.43120284303073,82.73402112428685,0,91.26506817797359
2021-01-09,443525,323797,71.22732862063897,35.11024612120218,0,92.6341907041271
2021-01-10,578274,263888,68.27970313753707,65.28446501914094,0,107.1748993705916
2021-01-11,563707,273609,80.66290513783916,31.730654501949573,0,102.67566569494575
2021-01-12,463208,209077,60.22023196641683,25.24878664595598,0,95.06402326739953
2021-01-13,433828,220953,60.30656130596901,24.770596587789537,0,101.10591650656363
2021-01-14,549783,314682,68.76275236407432,37.36860966908752,0,100.55159244850701
2021-01-15,403420,267889,61.46885450003285,44.396609582385736,0,103.10871956881323
2021-01-16,496752,354893,64.32103016522765,76.47593368440548,0,94.66375108843232
2021-01-17,531373,368639,73.55442597355007,19.59128747781697,0,107.28805974388796
2021-01-18,576308,315374,92.10342718319251,68.79406779159153,0,96.18737124160026
2021-01-19,515294,224860,82.88194573477203,52.516393135144426,0,103.88263307952474
2021-01-20,597307,352267,80.50670903825666,33.0356274140794,0,90.3224929274443
2021-01-21,585312,277475,71.73955292832487,49.42556676262597,0,97.45314259788294
2021-01-22,524019,287266,97.27014877731266,33.99536558216181,0,97.03419635917616
2021-01-23,465726,352499,75.88060164948767,57.68655641906448,0,100.86968857166029
2021-01-24,541564,300732,63.48371067183086,44.707513828419536,0,91.45472523554393
2021-01-25,515668,227083,84.68266064471206,23.1524423263103,0,105.80262747452217
2021-01-26,406102,257372,64.55353573906406,19.326645964455736,0,94.35561603535137
2021-01-27,581408,323786,73.80892571206769,53.73565456577041,0,103.5407562976402
2021-01-28,518015,375136,80.29647754871236,82.19304266288827,0,106.06424246488186
2021-01-29,426641,207813,94.96890098740704,37.51661492461484,0,101.23753912483026
2021-01-30,565656,231598,79.74186321360474,68.64000857780985,0,104.81766413443971
2021-01-31,563817,293106,88.09035064126657,62.692908395181355,0,103.23720624430011
2021-02-01,554165,227082,99.71267355996281,84.52439314475848,0,97.11059594304015
2021-02-02,597177,229241,65.25956479591926,75.67848138393127,0,106.1771707806713
2021-02-03,503746,375641,70.98926102078079,55.32842071243704,0,95.89402739771056
2021-02-04,582957,211745,75.78304302390586,62.56243985872858,0,101.42425835503035
2021-02-05,436631,226029,76.87312714155325,81.87091732672279,1,104.90795478283079
2021-02-06,472991,344097,76.44084301062183,41.96150276695478,0,97.57911819625015
2021-02-07,404014,323395,96.30444010226219,36.143576468622186,0,96.0553521523485
2021-02-08,411093,345360,88.56130577867425,10.864886690815707,0,99.18692020345645
2021-02-09,418070,289186,84.31620856362815,76.12408593531714,0,106.35926988698307
2021-02-10,435777,337612,72.37490871451128,74.07845603226919,0,108.5984352629133
2021-02-11,456958,297768,92.95161536885179,18.35636144801211,0,100.9016682571978
2021-02-12,482074,399950,98.20242045939956,56.148590490616016,0,103.22932410647304
2021-02-13,410729,241846,92.84793130200906,47.11853585335099,0,108.06547244477828
2021-02-14,576089,275932,60.062604207658914,19.496727640728917,0,91.97093702825885
2021-02-15,597392,348554,85.45605480733629,88.44545816485788,0,94.6415715573233
2021-02-16,558823,223411,62.04541525768403,27.175670997068437,1,104.17800012503164
2021-02-17,505864,382047,70.30428881334888,15.378734407244892,0,106.47488923824599
2021-02-18,530858,391617,62.380988013910866,57.587790360152766,0,107.14058056661156
2021-02-19,505510,278797,84.15181811797551,69.10933417064261,0,98.30214353709866
2021-02-20,454748,252307,87.46359653970427,12.595475683774957,0,91.78679804583734
2021-02-21,405801,334165,64.57950552263621,62.69741109816177,0,98.75562954599239
2021-02-22,550262,222042,75.35355532179918,52.58335007611635,0,94.61469180414107
2021-02-23,580761,252930,78.24946035822168,18.261200710003873,0,95.82392909993249
2021-02-24,582065,375485,74.76212087043666,23.801910155708967,0,105.44535113675012
2021-02-25,429592,297883,64.84100001940772,55.43794378528644,0,91.51054172051774
2021-02-26,410647,233756,76.75791160749901,33.708609081063074,0,106.55162434961404
2021-02-27,539788,253268,90.04712191233672,85.06525829210528,0,98.55338171648339
2021-02-28,510627,370286,62.84030658133022,75.49921835872406,0,101.9212786220119
2021-03-01,470316,359674,63.20720056327614,88.68537652109305,1,91.79304462471357
2021-03-02,402368,384403,74.19085167343937,30.773667116033117,0,96.74718156714559
2021-03-03,477575,248901,97.669028464757,87.57789062383816,0,91.79401838029692
2021-03-04,406655,299986,86.74290586891657,44.498709583324626,0,109.23087445762219
2021-03-05,470031,394488,87.1467982669026,37.801503625100366,0,106.145232986525
2021-03-06,487922,363268,74.4767996335146,14.02796215754826,0,99.19265508712921
2021-03-07,586838,328386,83.74643164834154,14.22122062876821,0,94.47205096647342
2021-03-08,524046,205626,60.40524736110974,65.36090047573238,0,108.66910210499704
2021-03-09,544475,338496,85.44384185638168,46.63431955472223,0,96.89193191453944
2021-03-10,432097,212857,96.53147790304946,28.121730082888455,0,93.2196886337475
2021-03-11,542038,351054,84.50293873379277,59.117624506018615,0,101.2632877690791
2021-03-12,524862,333052,94.9479437386538,30.228649460008896,0,108.87548240689632
2021-03-13,518834,379362,88.95892221864375,56.21054034755381,0,90.07660581000646
2021-03-14,493848,226431,64.82233665614761,38.73669975861523,0,94.76249686507998
2021-03-15,452921,284976,96.09813229143367,75.88417812894552,0,108.76895280820816
2021-03-16,580798,282711,62.657753774231,75.65569286134235,0,93.42171933714324
2021-03-17,526141,226385,81.35869890191056,48.188031849792104,1,92.2648690327964
2021-03-18,581372,369230,65.6854849517383,38.06552874680125,0,101.4037443159961
2021-03-19,422677,354091,60.468264429236164,39.00478372472756,0,107.2368764658966
2021-03-20,455609,218639,76.88137040510556,74.45716205345744,0,99.54219635387852
2021-03-21,587733,285530,71.80162830616625,36.25435862380896,0,109.8912851336905
2021-03-22,431024,221563,79.44001975190412,26.72474989654768,0,103.58343399075986
2021-03-23,470313,370413,83.08799546938204,16.775067350024546,1,91.48149814420896
2021-03-24,527813,315672,61.74956289235789,47.33544967075267,0,109.85664263363951
2021-03-25,584078,336848,64.92013180494982,48.570567913587354,0,98.15788473560382
2021-03-26,495285,367516,82.34569585801701,77.27269683223257,0,95.74805067690966
2021-03-27,546410,399988,73.72669412690632,27.699095715685118,0,101.15758367155772
2021-03-28,599099,339783,89.16693950197792,40.47930189347199,0,96.08615183641729
2021-03-29,513632,282970,86.09166594367758,74.67245911149527,0,91.72915014240304
2021-03-30,550580,285553,93.82417451959627,75.88988885991787,0,90.02856686158353
2021-03-31,403051,361779,87.69971306676901,40.768886078301456,0,98.99166705840524
2021-04-01,579819,370182,77.19724309560593,46.729921862934475,0,106.73726844453185
2021-04-02,514692,392860,86.9186648957773,34.262871267942636,0,101.44630371260153
2021-04-03,487235,282879,71.01524697021674,84.60439027354496,0,109.98414597886881
2021-04-04,585093,369899,72.25253995112851,19.491501259326427,0,95.736932912944
2021-04-05,597484,336727,91.55940639683173,84.6999538401176,0,95.6091012952011
2021-04-06,589407,244859,77.8567806560633,64.70931614682746,0,93.19498920467889
2021-04-07,587251,384697,91.9352136207341,52.5257722149385,0,93.2812717653067
2021-04-08,563165,252098,92.89689494673114,12.61272486275967,0,95.70373192020095
2021-04-09,570806,346323,94.30249350645136,48.047695345760665,0,105.85680090547055
2021-04-10,473523,322413,96.66540943364829,42.61984840021859,0,108.11513581272895
2021-04-11,494476,200526,77.23940882053185,22.897504958009804,0,109.50174339415362
2021-04-12,417019,268760,72.75467273284555,62.512768280052555,0,94.64579308192906
2021-04-13,483613,247837,83.28794986376455,87.69207258946287,0,107.62595091228184
2021-04-14,486672,211536,74.84689693750511,54.97510488516201,0,96.56510178554674
2021-04-15,473847,228541,84.04296667200931,67.18026211551566,0,92.25681089033769
2021-04-16,482750,279083,88.22343450575299,15.476036205281343,0,107.40049851040331
2021-04-17,428251,382099,87.53620073968547,43.41335966535958,0,102.72211269287237
2021-04-18,503481,234531,74.98211548080485,19.30867881315967,0,93.29461792162124
2021-04-19,512566,208712,66.67440806795011,59.02366684292083,1,98.59662515026005
2021-04-20,425945,304101,77.2211735384883,85.07857265713237,0,95.74515389754136
2021-04-21,490852,265455,65.70376576327635,62.942218597731085,0,104.73589137420394
2021-04-22,432217,274744,95.60388140735233,16.144243865153722,0,99.06832461248536
2021-04-23,408308,329749,73.83509842951429,38.37329639880663,1,109.7855989021277
2021-04-24,405949,205109,66.17838988893295,54.05307035526812,0,91.0948996451919
2021-04-25,583062,249268,61.017910396230036,42.256620490660175,0,97.10030532272494
2021-04-26,532222,254615,85.83289545145936,76.69152083801379,0,99.63800334219955
2021-04-27,500235,282503,85.47609269818973,75.17368037679914,0,100.06267109496639
2021-04-28,474740,360831,73.62416666325167,58.94648160825771,0,96.31871644771273
2021-04-29,516352,285708,62.86847555390604,39.87663561061642,1,104.58480498195136
2021-04-30,466617,391184,76.38515579580928,30.42690990105953,0,107.49494146977949
2021-05-01,416896,302471,72.44869980253574,18.469945457050343,0,108.77438603955726
2021-05-02,530798,357661,87.08482558940037,38.39181467892432,0,106.10186753599052
2021-05-03,577247,361087,84.23116997810762,43.053801376617564,0,107.01160394613198
2021-05-04,538877,360081,74.5837491279016,64.0658340083259,0,101.01090601239991
2021-05-05,405237,283309,68.7157021701996,62.65278594380588,0,106.51776452853629
2021-05-06,420056,326446,99.52143864622367,15.608651171300556,0,96.07007818295905
2021-05-07,576615,393118,78.1600648478446,41.620745234492624,0,97.96957524218429
2021-05-08,587628,306661,87.53096943120948,24.542309377388953,0,96.33826027637089
2021-05-09,514548,357215,65.62211870313443,22.545016425344457,0,99.34774670895851
2021-05-10,511488,206154,79.4235879863759,76.18417197897968,1,95.71159232477272
2021-05-11,534415,352876,61.10146879477862,13.353217337300602,0,109.23222884508894
2021-05-12,544572,372760,80.218204716418,43.534630072169705,0,96.25689256011336
2021-05-13,584294,264288,98.56069628470809,23.456292461321453,0,91.9608907622188
2021-05-14,429375,251195,75.36826851943201,80.34641725427792,0,100.53634332100827
2021-05-15,540734,220581,61.559840502996465,54.56324106200281,0,91.14198156890353
2021-05-16,416964,383720,61.23823163677374,28.510450910147842,0,92.2108633261716
2021-05-17,513429,230087,75.51947039787478,50.19418297331011,0,94.38778778392492
2021-05-18,590710,381002,66.40099745852777,68.51890877624926,0,99.28700499764284
2021-05-19,467215,364053,60.93408385312743,86.6494407135547,0,98.66501864618056
2021-05-20,469042,269298,90.24854455800707,27.635680339633517,1,105.99383724005583
2021-05-21,544356,246167,78.34092035527563,80.89454177034762,0,104.78949307768227
2021-05-22,493468,374480,71.56979087890618,84.74432913339922,0,98.52636587981402
2021-05-23,592461,239499,96.00332732065922,83.3136435625653,0,96.6740841515126
2021-05-24,409435,325816,64.64555840802103,60.833148548952785,0,96.32937568122998
2021-05-25,585412,383341,98.23675315821276,60.38565235477662,0,105.47990174588018
2021-05-26,575150,369631,72.55866869509411,42.25685065470582,0,91.0414481244254
2021-05-27,478832,296347,95.53614689234725,70.19183058430303,1,90.25643299021212
2021-05-28,451293,248787,84.11771505917847,52.50352146807455,0,105.91088783853296
2021-05-29,478781,235488,93.0682943896595,64.19504569826356,0,99.54292751978099
2021-05-30,591475,274441,99.36052652841857,44.27663230790364,0,92.61762277107152
2021-05-31,560196,222431,71.53621751274983,68.51971712345113,0,94.71131869189003
2021-06-01,443919,261681,98.44541941630372,75.95772140836392,0,108.65007906194765
2021-06-02,566319,394555,75.57927579609681,21.71490052822529,1,107.19005951249795
2021-06-03,521172,322720,75.42047618947689,76.63437724593824,0,104.19570100447945
2021-06-04,494758,249153,73.61548417018022,53.22372254322458,0,99.64450460674654
2021-06-05,593824,206368,81.6563042939034,77.57327272721794,0,100.40647252382772
2021-06-06,456573,358496,66.16580172713948,44.50413650728117,0,109.50489070567917
2021-06-07,459101,312360,82.14845941432044,40.3232388306428,0,109.31540887768574
2021-06-08,426646,376076,81.66819249640017,83.2048586013778,0,94.30538091571668
2021-06-09,504185,312755,90.4760725041948,30.093541403872102,0,106.22209132610637
2021-06-10,423049,256985,93.34599847750343,77.53698602289145,1,93.94485332334034
2021-06-11,498116,250069,77.61765401249696,48.72164580075233,0,94.27074955767903
2021-06-12,497379,252326,72.09332997405976,51.12763540410078,0,103.52186068329154
2021-06-13,468385,308737,70.37339589268377,34.67746251915872,0,98.10002197175096
2021-06-14,526131,354470,67.78495346819487,55.843376049521254,0,108.6308881421304
2021-06-15,571230,250861,62.305903287960994,36.0168957020969,0,91.78019469792018
2021-06-16,596489,275897,73.69791915338854,13.141553139332185,0,100.23051281618986
2021-06-17,423289,327118,70.80990768523134,31.759888427548482,0,108.37043060886242
2021-06-18,510226,268577,98.6566954346563,10.510323472527254,0,108.0822732095901
2021-06-19,500793,396713,82.30835305000176,88.26838296454854,0,93.13058426831482
2021-06-20,409823,209078,73.8910815612203,87.2597767855798,0,97.33275400192913
2021-06-21,591232,356075,83.21870403974783,41.6124237977844,0,102.38242800093393
2021-06-22,441975,262768,65.56786805382782,68.26966834717167,0,93.18789769542805
2021-06-23,409540,251047,77.76174996808811,37.664487872834,0,109.36044344091478
2021-06-24,416364,271626,85.04937285684255,63.687452566878086,0,108.2949865745532
2021-06-25,535683,257660,79.55591327169806,74.43440344367832,0,93.33900358068938
2021-06-26,427663,380858,76.07115202617297,85.74049957537926,0,92.4231092252197
2021-06-27,451991,332997,99.75393555598792,42.01698206797376,0,91.70816965616531
2021-06-28,588751,317832,95.21259048595708,72.66383863648382,0,108.18887328073262
2021-06-29,504182,330406,84.9362383263776,31.274276050569505,0,93.87247619590921
2021-06-30,562049,325150,82.77509444729131,89.22658430349186,0,98.3256985708871
2021-07-01,494704,357087,84.82641919298337,12.061567901148091,0,98.97702731304005
2021-07-02,449115,233320,68.05248431289733,58.282304520089674,1,101.98022088427135
2021-07-03,491007,264881,75.80550973057274,62.76047853210617,0,91.4347068749485
2021-07-04,591962,290827,61.57838131563597,65.04364456593031,0,94.53517234801032
2021-07-05,597459,302215,79.02184149947307,19.631006303127123,0,108.62980773837852
2021-07-06,549143,357361,81.72098335830653,85.08238267785043,0,108.1682021453714
2021-07-07,590347,334461,69.10998944412839,24.494662324006626,0,105.62581294811385
2021-07-08,411938,356755,98.56115388662054,59.820272259187284,0,90.38802491236432
2021-07-09,566267,344701,96.37818443748968,27.814086329846795,0,96.54013536992204
2021-07-10,491680,261550,88.88572941823624,34.57731336170167,0,102.55917470685816
2021-07-11,404000,224826,81.33546515061451,53.71668333824995,0,95.50380423546952
2021-07-12,501042,300734,94.7987663859074,43.37547348516612,0,108.19173390107555
2021-07-13,493610,357702,65.22609375293851,22.818048078120505,0,102.67778923664883
2021-07-14,503691,377235,91.6203917709954,23.674912193667865,0,91.43813434632891
2021-07-15,438304,298511,64.99283255867394,43.451583053023974,0,108.18011177671406
2021-07-16,469449,397507,91.76842650197622,70.58263826204006,1,109.15533316352445
2021-07-17,482986,211653,71.03070273005427,81.83717174782308,1,91.5542483678345
2021-07-18,551836,359033,95.08362324072756,16.73021298075063,0,100.6472046972263
2021-07-19,508940,281941,97.76168375301592,41.44831260475208,0,96.0672856442834
2021-07-20,438494,233662,65.95183877620462,18.01964509783013,0,97.85678152962805
2021-07-21,403373,298818,78.50702420261574,11.32739845060783,1,93.59302435910683
2021-07-22,543233,387518,99.2394951265074,62.93749461151653,0,101.56144204024825
2021-07-23,497532,352360,79.33629743892587,58.19595535732702,0,109.15958706497781
2021-07-24,492658,295081,94.54190090058181,23.041529105190897,0,100.06145200543219
2021-07-25,523633,236877,83.54926088525279,28.70502664744513,0,91.65829162788962
2021-07-26,500386,311562,75.01319631678408,11.89662029156147,0,102.40002666954817
2021-07-27,427350,346385,71.43134222103481,76.7957764555523,0,96.80445988902514
2021-07-28,493008,272715,68.12892364344349,87.97524768388412,0,107.11850379182596
2021-07-29,494297,341398,90.47192765510789,20.836762943575266,0,98.69356296632941
2021-07-30,425351,310091,75.46162027292111,28.518017101223847,0,93.85679217884491
2021-07-31,488668,332632,80.45101848803004,79.47276191575472,0,93.8221124538229
2021-08-01,514585,279148,79.69301920004727,84.11710383649479,0,105.37528361442321
2021-08-02,546377,283186,83.09116116932525,43.57019062454483,0,95.3117519661472
2021-08-03,475353,357817,94.62308582498208,14.04979778152593,0,105.34466788318446
2021-08-04,465953,362962,99.22957374333717,13.151346695425552,0,94.11774621533199
2021-08-05,457458,351094,76.30336834295268,55.91598928552084,0,96.43372737402619
2021-08-06,420358,323629,93.10075688425212,41.431608711454324,1,99.30973944879399
2021-08-07,403267,383651,90.5811117861887,12.292194206212361,0,108.86391699386901
2021-08-08,482745,270316,82.94115805822292,56.66019138500454,0,108.6346284950765
2021-08-09,489588,228380,98.24188574447733,10.904202927121798,0,94.13743750844576
2021-08-10,438513,310198,68.01898062113611,72.98975665194183,1,97.16438082486145
2021-08-11,557164,202356,64.37056841238486,34.51462581626973,0,92.98798776907545
2021-08-12,411338,270326,94.15847867821688,13.220640240738568,0,100.19970158626994
2021-08-13,531484,292447,77.56599266534994,57.06817767865226,0,99.21165101389333
2021-08-14,407543,314994,93.87875416828241,41.81475315464438,0,108.01520324901465
2021-08-15,505891,220049,95.7236082078166,87.90403306857196,0,108.60010755582145
2021-08-16,564568,305361,62.49830374476286,53.53589300029618,0,97.67134782014584
2021-08-17,460692,216082,95.33859051944243,32.019134482960666,0,99.8347588603798
2021-08-18,444425,200661,77.93276221477689,66.75510917071799,0,107.92472498292267
2021-08-19,438756,368484,80.41729956016928,31.719360203416905,0,106.13415615490123
2021-08-20,418888,202920,85.06370044372841,82.3394633126052,0,90.07312622689298
2021-08-21,566807,391387,97.05530426920348,39.97775764059011,0,96.40119128367165
2021-08-22,447295,279561,60.764643777190564,53.98948502209642,0,98.43548483872252
2021-08-23,514352,208946,79.07373873271268,14.045848305938309,0,94.59432567366463
2021-08-24,483042,376572,87.50888169722242,44.08969903617846,0,93.99143231791878
2021-08-25,485999,216309,88.90827830792914,76.5890831728796,0,90.7556901319136
2021-08-26,417955,255230,87.70129726148431,74.45190442906735,0,102.86739450139521
2021-08-27,437841,311822,65.37740517632487,27.945484708282102,1,95.25020580966331
2021-08-28,470640,361099,71.97582353486725,28.086325680845015,0,91.04694356862626
2021-08-29,596582,312340,74.34862101668054,75.38442497705894,0,94.61958621056127
2021-08-30,565983,259321,92.1774883071802,84.43187361354605,0,106.03827905672253
2021-08-31,590103,332028,71.15039489658213,17.628873701840284,0,107.02978363293093
2021-09-01,538429,274131,68.42819855468812,46.00469115409802,0,99.66132490386606
2021-09-02,563551,378980,98.29792076152384,36.996342317138314,0,98.32141340817373
2021-09-03,461476,225963,60.354531404538754,79.65507643659515,0,109.55707387003564
2021-09-04,444811,301757,99.91283422727913,16.6819931744015,0,94.0112931917614
2021-09-05,567280,370515,87.07285195429583,26.890075404642992,0,94.30718565709216
2021-09-06,551222,299259,93.13877197796468,70.19746700691955,0,95.837343540728
2021-09-07,471180,239063,71.78477585384772,14.103507918497247,0,93.45514636562174
2021-09-08,574358,314225,60.5726111066824,49.40283045714314,0,97.58731196408374
2021-09-09,512856,316400,89.5147807424612,45.3685627743776,0,108.21668453979508
2021-09-10,468450,280818,93.36578388002704,36.752094319099896,0,102.30695681257149
2021-09-11,552424,204703,89.61904527814076,41.565785225513906,1,98.23893097224527
2021-09-12,586141,396200,65.71401149203355,52.39524695441864,1,108.68821589142429
2021-09-13,511888,272099,90.13711689027876,22.90938867107065,0,90.96928464951645
2021-09-14,510448,356921,90.75691128430564,55.75967026268742,0,94.20552355803723
2021-09-15,414397,362932,86.3416206268022,74.4345863439989,0,101.31777210203518
2021-09-16,572627,231585,90.64463731182344,70.81287438321272,0,102.31105246386359
2021-09-17,578031,353087,93.83685758710928,22.311992375501895,0,90.79115013125227
2021-09-18,531800,243585,84.54416456949834,21.939957579317912,0,98.06077515814265
2021-09-19,581589,226958,63.54418855878716,31.453949419593066,0,102.98307929661746
2021-09-20,519180,226017,79.50511238668844,38.88597810728298,0,103.96141092806803
2021-09-21,466234,324677,63.1059733868642,42.67644651267861,0,102.76279805032539
2021-09-22,439954,376422,76.30172124129723,64.37577734666762,0,96.41126448721849
2021-09-23,578352,343273,76.28425956502511,14.534434573266832,0,91.87040247195819
2021-09-24,479459,229426,62.640393765609666,12.773816338085311,0,98.54224892838668
2021-09-25,547851,217778,73.95282135877918,41.35284503551272,0,92.57508874736111
2021-09-26,595004,376313,64.43992395165259,65.77309537103844,0,108.95247317041334
2021-09-27,555538,242229,92.32940840036889,25.474827436518606,0,99.50341732045257
2021-09-28,568011,286652,97.90752103857884,61.320358500500134,0,96.34518348713735
2021-09-29,566342,328267,62.892659010317544,30.786251035223955,0,105.326081422378
2021-09-30,459163,379436,98.20460829166805,80.8868887050813,0,99.95897185164527
2021-10-01,451934,326503,80.90306397346981,81.65519554132932,0,96.200680480249
2021-10-02,595967,284878,71.98262711815495,33.78297634250612,0,106.23935484781603
2021-10-03,563379,257056,63.07448301104654,28.399500317059243,0,107.34304302002244
2021-10-04,454098,358562,80.02497072281672,42.9043177652985,0,103.46016332577354
2021-10-05,591993,219975,91.78062177962995,29.242526814411896,0,90.93928844815335
2021-10-06,405486,357795,88.28345909066793,63.79070746333629,0,101.32645760333064
2021-10-07,539407,354351,62.00904045855895,76.08517476386284,0,105.26589823994563
2021-10-08,486900,342633,62.91607341471614,63.84737047289736,1,92.73006024167164
2021-10-09,526020,397133,76.11493130530549,75.94803577994796,0,94.57341502769206
2021-10-10,502795,288397,71.81161976191773,41.75937297659793,0,107.64990210136273
2021-10-11,542202,380225,69.29537292224191,22.505357656708867,0,90.40243443706149
2021-10-12,487508,233142,71.24017995634854,69.03607579180738,0,105.05454275651952
2021-10-13,518324,226916,92.13930973187539,38.83796041132431,0,99.47546585028846
2021-10-14,460566,264324,97.16912214527416,63.7016660183306,0,98.93544317679213
2021-10-15,597775,376037,76.20410778110266,31.651515358541253,0,90.14193064989774
2021-10-16,427192,325932,96.24444008529989,16.49837078453381,0,106.38796461932985
2021-10-17,401062,335720,72.85982804991528,89.40654363902107,0,97.19649801273133
2021-10-18,484076,366205,79.05747945375167,22.49612063444794,0,100.81531262601086
2021-10-19,489780,381749,69.04115991263998,89.07367951707849,0,103.54601372671318
2021-10-20,552617,296059,85.61904168703376,88.18239460531578,0,104.05259152875831
2021-10-21,421689,298317,99.15924460699236,73.50544831264317,0,109.11960117652144
2021-10-22,411174,235046,84.13972384173515,62.7538369665598,0,100.62679906473218
2021-10-23,488461,378136,74.31256336454196,56.224564020086774,0,97.99439101948855
2021-10-24,526174,301459,85.91269783962113,79.28812363022678,0,109.07407252983415
2021-10-25,503033,245893,64.9168271386155,33.15516172955903,0,102.84220470051042
2021-10-26,409348,301520,95.54636321061595,47.41449699879016,0,95.9630071255311
2021-10-27,554786,325818,80.12335803119345,59.55119754932015,0,92.52928490807142
2021-10-28,438102,261272,77.97398968158568,42.895238069559284,0,106.85109002930362
2021-10-29,474460,267649,83.43459153814077,44.19891632722144,0,97.24363205588303
2021-10-30,502634,264674,84.9913545115761,36.422773400166754,0,103.20939442728863
2021-10-31,489930,344832,62.87103224906052,55.13854533476288,0,99.41632838731796
2021-11-01,406801,352999,87.3046888489361,78.04596224120928,0,93.97859559590077
2021-11-02,503150,286475,69.67726721262119,26.122270240505028,0,102.0337321724093
2021-11-03,579208,261367,88.55810530026359,84.75464310027532,0,91.21366137901364
2021-11-04,554697,343660,92.90139177536787,65.12701229985838,0,98.26684919742384
2021-11-05,575333,321750,92.15834030210081,75.86185701440242,0,100.93229879327342
2021-11-06,401542,318154,82.10003869631556,54.49525541040093,0,98.72093948237158
2021-11-07,421677,383305,80.80679569243004,72.36133611392508,0,104.97344350501982
2021-11-08,577804,244738,65.71503845357647,11.296031787157377,0,106.55849909090625
2021-11-09,581415,233397,91.01384601612543,75.47043398236282,0,105.42486148066357
2021-11-10,439081,282189,70.85637521786857,13.211108726829321,0,90.77625895623605
2021-11-11,593928,276367,79.86781691271786,81.193070109029,0,93.88257540891945
2021-11-12,493105,320585,71.37096371710066,89.35701977909146,0,100.73215018527549
2021-11-13,419065,276619,65.35313451998772,33.525396974142225,0,108.69644080887602
2021-11-14,488092,311453,85.18230787566947,26.825484502863493,0,106.69913550104233
2021-11-15,454693,219816,62.17328139291615,71.22906910864326,0,106.85069016703603
2021-11-16,426962,373312,89.945809365048,30.242107273620256,0,96.0641638751935
2021-11-17,428295,337348,72.70347181044467,79.24499065377628,0,98.58895794157405
2021-11-18,413807,279530,60.005387720179414,18.227407372598137,0,99.41411894631875
2021-11-19,573420,354571,80.44516556948919,20.076415710348662,0,93.1474316669982
2021-11-20,557504,308856,61.87407634110413,88.33212440804925,0,90.62136260488913
2021-11-21,588926,271635,71.04678231283597,63.90711186160037,0,108.93805798921034
2021-11-22,571334,307803,88.27905949822865,77.75097795431623,0,94.81425171327014
2021-11-23,568152,235946,62.50758486487464,35.94635018812144,0,94.79897807447263
2021-11-24,532396,255204,93.5735396942401,64.11869996164836,0,91.6675810753752
2021-11-25,491267,382958,60.152796906343326,57.53934618468777,0,108.57015503887557
2021-11-26,566981,215563,69.87295476807608,58.25200960983576,0,101.59474229879544
2021-11-27,419870,292324,89.63616224608286,64.60259676301773,0,103.34073714250708
2021-11-28,565650,209847,72.65080598917227,56.02873385032788,0,108.23153774526105
2021-11-29,426790,226155,64.07569552264054,44.324989544213274,0,96.9124033780158
2021-11-30,518874,279671,74.40935675201712,32.07381555044375,0,102.43014622276168
2021-12-01,425289,316891,70.81573145538103,71.48650647305617,0,90.77598909457775
2021-12-02,586201,283310,93.7084760864222,28.101794400254896,0,93.73545056462258
2021-12-03,415485,398350,72.53391670340572,65.38834449235313,0,106.62491610179885
2021-12-04,444482,349381,91.55729887104029,28.666625811946133,0,105.33536712676671
2021-12-05,486188,331691,95.6748857924294,60.02641359635631,0,97.01285382914294
2021-12-06,404748,381180,77.35269678306118,69.76626137032231,0,97.53621255548425
2021-12-07,540507,234707,96.39772575417568,27.497111112523136,0,100.67108867107159
2021-12-08,403709,351409,75.09272215852772,14.795464068904662,0,90.00482009370269
2021-12-09,523961,281537,98.56313665960433,20.477899439533928,0,94.82488672076056
2021-12-10,430355,397576,63.57158098102292,58.479757381682035,0,94.1646361721643
2021-12-11,586843,378686,87.4807706601297,77.95571249805884,0,95.00965893499527
2021-12-12,588871,291155,79.75256161827714,13.59974569883395,0,106.11811685066883
2021-12-13,544188,200281,75.50595221822589,68.7321007233317,0,95.59347713092886
